player_id,name,position,team_id
JJSHERWOOD_NYJ,J.Sherwood,ILB,NYJ
MMCARTER_NYJ,M.Carter,CB,NYJ
JJPINNOCK_NYG,J.Pinnock,SS,NYG
DDTURNER_LV,D.Turner,WR,LV
RRBATEMAN_BAL,R.Bateman,WR,BAL
AAOJULARI_NYG,A.Ojulari,DE,NYG
NNCOLLINS_HOU,N.Collins,WR,HOU
CCHUBBARD_CAR,C.Hubbard,RB,CAR
BBJORDAN_HOU,B.Jordan,TE,HOU
DDLENOIR_SF,D.Lenoir,CB,SF
RRLOPEZ_ARI,R.Lopez,NT,ARI
AAWASHINGTON_BAL,A.Washington,FS,BAL
NNMCCLOUD_NYG,N.McCloud,CB,NYG
QQMORRIS_BUF,Q.Morris,TE,BUF
RRJONES_MIA,R.Jones,G,MIA
JJWADDLE_MIA,J.Waddle,WR,MIA
JJDAVIS_WAS,J.Davis,OLB,WAS
CCDARRISAW_MIN,C.Darrisaw,T,MIN
AASAMUEL_LAC,A.Samuel,CB,LAC
NNBOLTON_KC,N.Bolton,ILB,KC
AAMCNEILL_DET,A.McNeill,DT,DET
BBSTJUSTE_WAS,B.St-Juste,CB,WAS
JJBATES_WAS,J.Bates,TE,WAS
CCBYNUM_MIN,C.Bynum,FS,MIN
TTFIELDS_CLE,T.Fields,OLB,CLE
NNGRAY_KC,N.Gray,TE,KC
TTSLATON_GB,T.Slaton,DT,GB
KKBRITT_TB,K.Britt,ILB,TB
SSFORSYTHE_SEA,S.Forsythe,T,SEA
IIMCDUFFIE_GB,I.McDuffie,ILB,GB
IIMUKUAMU_DAL,I.Mukuamu,FS,DAL
ZZANDERSON_GB,Z.Anderson,FS,GB
CCSNOWDEN_LV,C.Snowden,DE,LV
AAOGBONGBEMIGA_CHI,A.Ogbongbemiga,ILB,CHI
CCROBINSON_SF,C.Robinson,ILB,SF
BBWRIGHT_DET,B.Wright,TE,DET
JJRHATTIGAN_CAR,J.Rhattigan,ILB,CAR
FFFRANKS_CAR,F.Franks,TE,CAR
EEMCPHERSON_CIN,E.McPherson,K,CIN
JJHUDSON_CLE,J.Hudson,T,CLE
NNHOBBS_LV,N.Hobbs,CB,LV
PPSURTAIN_DEN,P.Surtain,CB,DEN
RRSTEVENSON_NE,R.Stevenson,RB,NE
KKGRANSON_IND,K.Granson,TE,IND
JJDARDEN_CLE,J.Darden,WR,CLE
JJTUFELE_CIN,J.Tufele,DT,CIN
MMWILSON_NE,M.Wilson,CB,NE
TTBROWN_SEA,T.Brown,CB,SEA
LLFARRELL_JAX,L.Farrell,TE,JAX
DDHAMLIN_BUF,D.Hamlin,SS,BUF
NNHARRIS_PIT,N.Harris,RB,PIT
PPFREIERMUTH_PIT,P.Freiermuth,TE,PIT
JJCHASE_CIN,J.Chase,WR,CIN
EESTOKES_GB,E.Stokes,CB,GB
JJOSSAI_CIN,J.Ossai,DE,CIN
BBBROWN_LA,B.Brown,NT,LA
KKHERBERT_CHI,K.Herbert,RB,CHI
KKTONGA_ARI,K.Tonga,NT,ARI
DDSMITH_PHI,D.Smith,WR,PHI
GGROUSSEAU_BUF,G.Rousseau,DE,BUF
JJOWUSUKORAMOAH_CLE,J.Owusu-Koramoah,OLB,CLE
MMWILLIAMS_PHI,M.Williams,DT,PHI
KKGAINWELL_PHI,K.Gainwell,RB,PHI
PPTURNER_NO,P.Turner,DE,NO
PPWERNER_NO,P.Werner,ILB,NO
KKTRASK_TB,K.Trask,QB,TB
MMPARSONS_DAL,M.Parsons,DE,DAL
ZZCOLLINS_ARI,Z.Collins,OLB,ARI
JJPHILLIPS_MIA,J.Phillips,OLB,MIA
PPADEBO_NO,P.Adebo,CB,NO
OOOWEH_BAL,O.Oweh,OLB,BAL
AACISCO_JAX,A.Cisco,SS,JAX
OOODIGHIZUWA_DAL,O.Odighizuwa,DT,DAL
JJHORN_CAR,J.Horn,CB,CAR
JJFIELDS_PIT,J.Fields,QB,PIT
TTGRAHAM_ATL,T.Graham,DE,ATL
AAWILLIAMS_ATL,A.Williams,RB,ATL
JJCOOPER_DEN,J.Cooper,OLB,DEN
TTJENKINS_CHI,T.Jenkins,T,CHI
LLONWUZURIKE_DET,L.Onwuzurike,DE,DET
DDDALMAN_ATL,D.Dalman,C,ATL
TTMOEHRIG_LV,T.Moehrig,FS,LV
ABROWN_DET,A.St. Brown,WR,DET
DDBARNES_DET,D.Barnes,ILB,DET
JJTRYON_TB,J.Tryon,OLB,TB
KKPITTS_ATL,K.Pitts,TE,ATL
TTLAWRENCE_JAX,T.Lawrence,QB,JAX
TTETIENNE_JAX,T.Etienne,RB,JAX
TTYCAMPBELL_JAX,Ty.Campbell,CB,JAX
SSBROWN_BUF,S.Brown,T,BUF
EEMOORE_CLE,E.Moore,WR,CLE
CCGOLSTON_DAL,C.Golston,DE,DAL
BBSTEPHENS_BAL,B.Stephens,FS,BAL
JJPALMER_LAC,J.Palmer,WR,LAC
DDDEABLO_LV,D.Deablo,MLB,LV
EEMOLDEN_LAC,E.Molden,CB,LAC
EEJONES_TEN,E.Jones,ILB,TEN
BBBROWNING_DEN,B.Browning,OLB,DEN
GGNEWSOME_CLE,G.Newsome,CB,CLE
JJWILLIAMS_DEN,J.Williams,RB,DEN
JJHOLLAND_MIA,J.Holland,SS,MIA
CCSURRATT_NYJ,C.Surratt,ILB,NYJ
PPJONES_MIN,P.Jones,OLB,MIN
DDALFORD_ATL,D.Alford,CB,ATL
QQWALKER_GB,Q.Walker,ILB,GB
DDWYATT_GB,D.Wyatt,DT,GB
TTWOOLEN_SEA,T.Woolen,CB,SEA
BBJONES_CHI,B.Jones,T,CHI
GGCALCATERRA_PHI,G.Calcaterra,TE,PHI
BBMELTON_GB,B.Melton,WR,GB
DDYOUNG_SEA,D.Young,WR,SEA
EEHICKS_CHI,E.Hicks,FS,CHI
JJJONES_CHI,J.Jones,CB,CHI
JJBLACKWELL_CHI,J.Blackwell,CB,CHI
RRBLANKENSHIP_PHI,R.Blankenship,SS,PHI
BBCOVEY_PHI,B.Covey,WR,PHI
TTADAMS_NYJ,T.Adams,FS,NYJ
JJROSS_BAL,J.Ross,ILB,BAL
AAGARDNER_NYJ,A.Gardner,CB,NYJ
TTMCDUFFIE_KC,T.McDuffie,CB,KC
GGKARLAFTIS_KC,G.Karlaftis,DE,KC
BBCOOK_KC,B.Cook,FS,KC
JJAWATSON_KC,Ja.Watson,CB,KC
RRWALKER_GB,R.Walker,T,GB
IIPACHECO_KC,I.Pacheco,RB,KC
NNJOHNSON_KC,N.Johnson,CB,KC
BBSCHOOLER_NE,B.Schooler,FS,NE
JJCOCHRANE_KC,J.Cochrane,ILB,KC
CCDICKER_LAC,C.Dicker,K,LAC
JJWARREN_PIT,J.Warren,RB,PIT
IIEKWONU_CAR,I.Ekwonu,T,CAR
TTWALKER_JAX,T.Walker,DE,JAX
AAHUTCHINSON_DET,A.Hutchinson,DE,DET
DDSTINGLEY_HOU,D.Stingley,CB,HOU
DDLONDON_ATL,D.London,WR,ATL
CCOLAVE_NO,C.Olave,WR,NO
JJWILLIAMS_DET,J.Williams,WR,DET
TTPENNING_NO,T.Penning,T,NO
DDLLOYD_JAX,D.Lloyd,ILB,JAX
JJPITRE_HOU,J.Pitre,FS,HOU
GGPICKENS_PIT,G.Pickens,WR,PIT
JJCOOK_BUF,J.Cook,RB,BUF
NNBONITTO_DEN,N.Bonitto,OLB,DEN
MMEMERSON_CLE,M.Emerson,CB,CLE
AAWRIGHT_CLE,A.Wright,DE,CLE
GGDULCICH_DEN,G.Dulcich,TE,DEN
MMJONES_NE,M.Jones,CB,NE
TTBERNARD_BUF,T.Bernard,MLB,BUF
DDPARHAM_LV,D.Parham,G,LV
RRWHITE_TB,R.White,RB,TB
DDPIERCE_HOU,D.Pierce,RB,HOU
KKSHAKIR_BUF,K.Shakir,WR,BUF
TTBOOKER_PHI,T.Booker,DT,PHI
TTALLGEIER_ATL,T.Allgeier,RB,ATL
JJFORD_CLE,J.Ford,RB,CLE
ZZMCCOLLUM_TB,Z.McCollum,CB,TB
OOOGBONNIA_LAC,O.Ogbonnia,DT,LAC
TTCHANDLER_MIN,T.Chandler,RB,MIN
DDCLARK_DAL,D.Clark,ILB,DAL
MMARAIZA_KC,M.Araiza,P,KC
VVLOWE_NE,V.Lowe,T,NE
CCBENFORD_BUF,C.Benford,CB,BUF
MMRODRIGUEZ_DET,M.Rodriguez,ILB,DET
JJNAILOR_MIN,J.Nailor,WR,MIN
TTHJACKSON_MIN,Th.Jackson,FS,MIN
JJTAYLOR_LAC,J.Taylor,CB,LAC
MMBROWN_JAX,M.Brown,CB,JAX
MMROBINSON_PIT,M.Robinson,ILB,PIT
DDLEONARD_LAC,D.Leonard,CB,LAC
DDABELL_CLE,Da.Bell,SS,CLE
TTCONNER_MIA,T.Conner,WR,MIA
KKKOHOU_MIA,K.Kohou,CB,MIA
BBSTILLE_TB,B.Stille,DT,TB
JJMCMILLIAN_DEN,J.McMillian,CB,DEN
TTDENBOW_IND,T.Denbow,FS,IND
CCADOMITIS_CIN,C.Adomitis,LS,CIN
RRBLACKSHEAR_CAR,R.Blackshear,RB,CAR
TTMCALLISTER_LV,T.McAllister,RB,LV
JJHANSEN_HOU,J.Hansen,OLB,HOU
JJRUSSELL_TB,J.Russell,ILB,TB
MMBROWN_TEN,M.Brown,FS,TEN
RRWRIGHT_MIN,R.Wright,P,MIN
LLMASTERSON_LV,L.Masterson,OLB,LV
JJMASON_SF,J.Mason,RB,SF
SSOLUBI_IND,S.Olubi,MLB,IND
RRSHAHEED_NO,R.Shaheed,WR,NO
DDWHELAN_GB,D.Whelan,P,GB
DDBAKER_TEN,D.Baker,CB,TEN
RRRIVERS_LA,R.Rivers,RB,LA
MMBELL_DAL,M.Bell,FS,DAL
JJTHOMAS_DAL,J.Thomas,FS,DAL
NNLANDMAN_ATL,N.Landman,ILB,ATL
JJCHESTNUT_TEN,J.Chestnut,RB,TEN
JJGIBBENS_TEN,J.Gibbens,ILB,TEN
SSOKUAYINONU_SF,S.Okuayinonu,DE,SF
JJPEEVY_CAR,J.Peevy,DT,CAR
RRSTONEHOUSE_TEN,R.Stonehouse,P,TEN
KKTHIBODEAUX_NYG,K.Thibodeaux,OLB,NYG
KKYGREEN_HOU,Ky.Green,G,HOU
NNDEAN_PHI,N.Dean,ILB,PHI
NNCROSS_IND,N.Cross,SS,IND
MMGREENE_TB,M.Greene,DT,TB
JJINGRAM_BUF,J.Ingram,CB,BUF
CCBREWER_TB,C.Brewer,DT,TB
JJJOHNSON_NYJ,J.Johnson,OLB,NYJ
AAPIERCE_IND,A.Pierce,WR,IND
JJTOLBERT_DAL,J.Tolbert,WR,DAL
KKJOSEPH_DET,K.Joseph,FS,DET
BBAUBREY_DAL,B.Aubrey,K,DAL
JJPHARMS_NE,J.Pharms,DE,NE
GGWILSON_NYJ,G.Wilson,WR,NYJ
JJDOTSON_PHI,J.Dotson,WR,PHI
TTBURKS_TEN,T.Burks,WR,TEN
DDHILL_CIN,D.Hill,CB,CIN
TTMCBRIDE_ARI,T.McBride,TE,ARI
VVJONES_CHI,V.Jones,RB,CHI
BBROBINSON_WAS,B.Robinson,RB,WAS
CCTAYLORBRITT_CIN,C.Taylor-Britt,CB,CIN
NNPETITFRERE_TEN,N.Petit-Frere,T,TEN
TTJONES_BAL,T.Jones,DT,BAL
CCFLOTT_NYG,C.Flott,CB,NYG
DDLEAL_PIT,D.Leal,DE,PIT
KKTURPIN_DAL,K.Turpin,WR,DAL
ZZCARTER_CIN,Z.Carter,DT,CIN
DDMALONE_ATL,D.Malone,OLB,ATL
CCOKONKWO_TEN,C.Okonkwo,TE,TEN
TTANDERSEN_ATL,T.Andersen,ILB,ATL
CCMUMA_JAX,C.Muma,ILB,JAX
RRDOUBS_GB,R.Doubs,WR,GB
ZZTOM_GB,Z.Tom,T,GB
LLCHENAL_KC,L.Chenal,OLB,KC
TTLINDERBAUM_BAL,T.Linderbaum,C,BAL
BBPURDY_SF,B.Purdy,QB,SF
LLGOEDEKE_TB,L.Goedeke,G,TB
CCAUSTIN_PIT,C.Austin,WR,PIT
IILIKELY_BAL,I.Likely,TE,BAL
CCDURANT_LA,C.Durant,CB,LA
KKWILLIAMS_LA,K.Williams,RB,LA
QQLAKE_LA,Q.Lake,FS,LA
DDHARDY_CHI,D.Hardy,DE,CHI
AAARCURI_LA,A.Arcuri,T,LA
KKHAMILTON_BAL,K.Hamilton,SS,BAL
JJJONES_LV,J.Jones,CB,LV
ZZWHITE_LV,Z.White,RB,LV
JJFERGUSON_DAL,J.Ferguson,TE,DAL
JJCAMARDA_TB,J.Camarda,P,TB
JJWILLIAMS_KC,J.Williams,CB,KC
JJSTOUT_BAL,J.Stout,P,BAL
CCYORK_WAS,C.York,K,WAS
PPSTRONG_CLE,P.Strong,RB,CLE
PPMATHIS_WAS,P.Mathis,DT,WAS
PPBUTLER_WAS,P.Butler,FS,WAS
TTTHORNTON_NE,T.Thornton,WR,NE
MMCLEMONS_NYJ,M.Clemons,DE,NYJ
KKGORDON_CHI,K.Gordon,CB,CHI
DDBELLINGER_NYG,D.Bellinger,TE,NYG
AAEBIKETIE_ATL,A.Ebiketie,OLB,ATL
WWROBINSON_NYG,W.Robinson,WR,NYG
JJARMOURDAVIS_BAL,J.Armour-Davis,CB,BAL
BBHALL_NYJ,B.Hall,RB,NYJ
AATAYLOR_NO,A.Taylor,CB,NO
DDBELTON_NYG,D.Belton,SS,NYG
CCWATSON_GB,C.Watson,WR,GB
RRMCCREARY_TEN,R.McCreary,CB,TEN
MMWILLIS_GB,M.Willis,QB,GB
CCOTTON_TB,C.Otton,TE,TB
BBMAFE_SEA,B.Mafe,OLB,SEA
KKWALKER_SEA,K.Walker,RB,SEA
JJBRISKER_CHI,J.Brisker,SS,CHI
CCBRYANT_SEA,C.Bryant,CB,SEA
DDOJABO_BAL,D.Ojabo,OLB,BAL
JJCARTER_PHI,J.Carter,DT,PHI
DDWICKS_GB,D.Wicks,WR,GB
EEGRAY_NYG,E.Gray,RB,NYG
KKBROOKS_GB,K.Brooks,DT,GB
JJJONES_IND,J.Jones,CB,IND
MMOJOMO_PHI,M.Ojomo,DT,PHI
BBRUSSELL_SEA,B.Russell,TE,SEA
CCCHERELUS_CAR,C.Cherelus,ILB,CAR
XXGIPSON_NYJ,X.Gipson,WR,NYJ
TTSIMPSON_BAL,T.Simpson,ILB,BAL
JJRILEY_NYG,J.Riley,NT,NYG
DDJJOHNSON_CAR,Dj.Johnson,OLB,CAR
BBROBINSON_ATL,B.Robinson,RB,ATL
JJSMITHNJIGBA_SEA,J.Smith-Njigba,WR,SEA
QQJOHNSTON_LAC,Q.Johnston,WR,LAC
OOTORRENCE_BUF,O.Torrence,G,BUF
DDTURNER_CIN,D.Turner,CB,CIN
RRMOSS_DEN,R.Moss,CB,DEN
DDHENLEY_LAC,D.Henley,ILB,LAC
JJBROWN_SF,J.Brown,SS,SF
TTBIGSBY_JAX,T.Bigsby,RB,JAX
DDOVERSHOWN_DAL,D.Overshown,ILB,DAL
DDOWILLIAMS_BUF,Do.Williams,OLB,BUF
DDWASHINGTON_PIT,D.Washington,TE,PIT
MMIWILSON_ARI,Mi.Wilson,WR,ARI
JJMOODY_SF,J.Moody,K,SF
TTTUCKER_LV,T.Tucker,WR,LV
CCPHILLIPS_ATL,C.Phillips,CB,ATL
VVMILLER_JAX,V.Miller,ILB,JAX
DDDAVIS_LAC,D.Davis,WR,LAC
CCJONES_CIN,C.Jones,WR,CIN
NNIHERBIG_PIT,Ni.Herbig,OLB,PIT
JJYWARD_MIN,Jy.Ward,SS,MIN
YYABDULLAH_JAX,Y.Abdullah,OLB,JAX
JJHOWDEN_NO,J.Howden,SS,NO
MMMORRIS_SEA,M.Morris,DE,SEA
AAJOHNSON_JAX,A.Johnson,FS,JAX
CCBROWN_CIN,C.Brown,RB,CIN
HHTOOTOO_HOU,H.To'oTo'o,ILB,HOU
OOPAPPOE_ARI,O.Pappoe,ILB,ARI
RRBEAL_SF,R.Beal,DE,SF
JJSKINNER_DEN,J.Skinner,SS,DEN
PPWASHINGTON_JAX,P.Washington,WR,JAX
BBBARINGER_NE,B.Baringer,P,NE
SSMATLOCK_LAC,S.Matlock,FB,LAC
AABURNEY_LV,A.Burney,OLB,LV
XXHUTCHINSON_HOU,X.Hutchinson,WR,HOU
AAIOSIVAS_CIN,A.Iosivas,WR,CIN
DDDOUGLAS_NE,D.Douglas,WR,NE
DDVAUGHN_DAL,D.Vaughn,RB,DAL
JJBROOKS_DAL,J.Brooks,WR,DAL
SSANDERSON_PIT,S.Anderson,T,PIT
CCSMITH_DET,C.Smith,DT,DET
SSTHOMAS_ARI,S.Thomas,CB,ARI
JJMIMS_NO,J.Mims,RB,NO
EEDEMERCADO_ARI,E.Demercado,RB,ARI
MMDIABATE_CLE,M.Diabate,MLB,CLE
JJHILL_MIA,J.Hill,TE,MIA
HHLUEPKE_DAL,H.Luepke,FB,DAL
TTWHEAT_DAL,T.Wheat,DE,DAL
EELEOTA_CAR,E.Leota,OLB,CAR
JJMCLAUGHLIN_DEN,J.McLaughlin,RB,DEN
EEMWILSON_GB,Em.Wilson,RB,GB
IIPACE_MIN,I.Pace,ILB,MIN
CCIZIEN_TB,C.Izien,SS,TB
CCMURPHY_TEN,C.Murphy,OLB,TEN
BBGRUPE_NO,B.Grupe,K,NO
AAORJI_NO,A.Orji,ILB,NO
DDTHOMAS_SEA,D.Thomas,ILB,SEA
DDKINCAID_BUF,D.Kincaid,TE,BUF
AAHARRISON_JAX,A.Harrison,T,JAX
JJHYATT_NYG,J.Hyatt,WR,NYG
SSTUCKER_TB,S.Tucker,RB,TB
MMMIMS_DEN,M.Mims,WR,DEN
TTDELL_HOU,T.Dell,WR,HOU
CCTILLMAN_CLE,C.Tillman,WR,CLE
ZZHARRISON_ATL,Z.Harrison,DE,ATL
CCCONNER_KC,C.Conner,FS,KC
KKCLARK_ARI,K.Clark,CB,ARI
KKCOBURN_TEN,K.Coburn,NT,TEN
JJADDISON_MIN,J.Addison,WR,MIN
TTKRAFT_GB,T.Kraft,TE,GB
JJHAENER_NO,J.Haener,QB,NO
DDBANKS_NYG,D.Banks,CB,NYG
FFANUDIKEUZOMAH_KC,F.Anudike-Uzomah,DE,KC
GGWILLIAMS_ARI,G.Williams,CB,ARI
NNSMITH_PHI,N.Smith,OLB,PHI
DDJONES_CLE,D.Jones,T,CLE
JJCAMPBELL_DET,J.Campbell,ILB,DET
AABRADFORD_SEA,A.Bradford,G,SEA
TTSPEARS_TEN,T.Spears,RB,TEN
PPSKORONSKI_TEN,P.Skoronski,G,TEN
DDACHANE_MIA,D.Achane,RB,MIA
EEHIGGINS_ARI,E.Higgins,TE,ARI
DDHALL_SEA,D.Hall,OLB,SEA
SSDENNIS_TB,S.Dennis,ILB,TB
TTPALMER_TB,T.Palmer,WR,TB
EEEVANS_LA,E.Evans,P,LA
JJMINGO_CAR,J.Mingo,WR,CAR
ZZFLOWERS_BAL,Z.Flowers,WR,BAL
SSLAPORTA_DET,S.LaPorta,TE,DET
MMMAYER_LV,M.Mayer,TE,LV
RRRICE_KC,R.Rice,WR,KC
GGDEXTER_CHI,G.Dexter,DT,CHI
TTSTEVENSON_CHI,T.Stevenson,CB,CHI
JJBENNETT_LV,J.Bennett,CB,LV
DDALLEN_LA,D.Allen,TE,LA
PPNACUA_LA,P.Nacua,WR,LA
NNHAMPTON_LA,N.Hampton,OLB,LA
WWMCCLENDON_LA,W.McClendon,T,LA
WWANDERSON_HOU,W.Anderson,DE,HOU
KKBENTON_PIT,K.Benton,DT,PIT
LNESS_GB,L.Van Ness,DE,GB
BBYOUNG_LA,B.Young,OLB,LA
KKTURNER_LA,K.Turner,NT,LA
JJGIBBS_DET,J.Gibbs,RB,DET
KKRINGO_PHI,K.Ringo,CB,PHI
BBBRANCH_DET,B.Branch,SS,DET
WWMCDONALD_NYJ,W.McDonald,OLB,NYJ
IIFOSKEY_NO,I.Foskey,DE,NO
LLMUSGRAVE_GB,L.Musgrave,TE,GB
JJREED_GB,J.Reed,WR,GB
CCGONZALEZ_NE,C.Gonzalez,CB,NE
KKWHITE_NE,K.White,DE,NE
QQMARTIN_WAS,Q.Martin,FS,WAS
BBYOUNG_CAR,B.Young,QB,CAR
EEFORBES_WAS,E.Forbes,CB,WAS
WWLEVIS_TEN,W.Levis,QB,TEN
JJBRENTS_IND,J.Brents,CB,IND
CCSTROUD_HOU,C.Stroud,QB,HOU
AARICHARDSON_IND,A.Richardson,QB,IND
ZZCHARBONNET_SEA,Z.Charbonnet,RB,SEA
JJPORTER_PIT,J.Porter,CB,PIT
DDWITHERSPOON_SEA,D.Witherspoon,CB,SEA
JJBATES_DET,J.Bates,K,DET
NNWIGGINS_BAL,N.Wiggins,CB,BAL
JJWILSON_PHI,J.Wilson,WR,PHI
BBMCGREGOR_NYJ,B.McGregor,DE,NYJ
DDWILLIAMS_SEA,D.Williams,CB,SEA
BBMURPHY_SEA,B.Murphy,DT,SEA
RRREHKOW_CIN,R.Rehkow,P,CIN
CCSTEELE_KC,C.Steele,RB,KC
BBCODRINGTON_BUF,B.Codrington,CB,BUF
MMNABERS_NYG,M.Nabers,WR,NYG
BBBOWERS_LV,B.Bowers,TE,LV
TTFUAGA_NO,T.Fuaga,T,NO
TTGUYTON_DAL,T.Guyton,T,DAL
XXLEGETTE_CAR,X.Legette,WR,CAR
KKLASSITER_HOU,K.Lassiter,CB,HOU
RRGREEN_SF,R.Green,CB,SF
JJCOLSON_LAC,J.Colson,OLB,LAC
TTWALLACE_CAR,T.Wallace,ILB,CAR
MMLIUFAU_DAL,M.Liufau,ILB,DAL
JJJONES_JAX,J.Jones,CB,JAX
LLMCCAFFREY_WAS,L.McCaffrey,WR,WAS
JJSANDERS_CAR,J.Sanders,TE,CAR
MMMUSTAPHA_SF,M.Mustapha,FS,SF
BBIRVING_TB,B.Irving,RB,TB
IIGUERENDO_SF,I.Guerendo,RB,SF
JJCOWING_SF,J.Cowing,WR,SF
JJBERTRAND_ATL,J.Bertrand,ILB,ATL
JJBROWNLEE_TEN,J.Brownlee,CB,TEN
AAESTIME_DEN,A.Estime,RB,DEN
CCSMITHWADE_CAR,C.Smith-Wade,CB,CAR
TTTRACY_NYG,T.Tracy,RB,NYG
BBMEANS_NO,B.Means,WR,NO
CCCARSON_DAL,C.Carson,CB,DAL
JJJACKSON_TEN,J.Jackson,WR,TEN
MMWINGO_DET,M.Wingo,DT,DET
KKBOYD_NO,K.Boyd,DT,NO
WWREICHARD_MIN,W.Reichard,K,MIN
CCLITTLE_JAX,C.Little,K,JAX
JJJEANBAPTISTE_WAS,J.Jean-Baptiste,DE,WAS
DDVELE_DEN,D.Vele,WR,DEN
JJHARRELL_TEN,J.Harrell,OLB,TEN
BBBISHOP_PIT,B.Bishop,CB,PIT
SSDUCK_MIA,S.Duck,CB,MIA
SSSHRADER_IND,S.Shrader,K,IND
KKJOHNSON_TB,K.Johnson,WR,TB
BBBROOKS_HOU,B.Brooks,RB,HOU
MMHAYBALL_NO,M.Hayball,P,NO
RRPAYTON_NO,R.Payton,CB,NO
MMTIPTON_NO,M.Tipton,WR,NO
BBNARVESON_GB,B.Narveson,K,GB
DDPETTUS_NE,D.Pettus,FS,NE
JJLATHAM_TEN,J.Latham,T,TEN
BBNIX_DEN,B.Nix,QB,DEN
BBFISKE_LA,B.Fiske,DT,LA
BBCORUM_LA,B.Corum,RB,LA
PPWILSON_PIT,P.Wilson,ILB,PIT
TTTAYLOR_CHI,T.Taylor,P,CHI
WWSHIPLEY_PHI,W.Shipley,RB,PHI
TTDAVIS_LA,T.Davis,DE,LA
JJKARTY_LA,J.Karty,K,LA
JJWHITTINGTON_LA,J.Whittington,WR,LA
EECHATMAN_NYG,E.Chatman,DT,NYG
BBALLEN_NYJ,B.Allen,RB,NYJ
MMMELTON_ARI,M.Melton,CB,ARI
AAGOULD_IND,A.Gould,WR,IND
AAPHILLIPS_NYG,A.Phillips,CB,NYG
DDMUASAU_NYG,D.Muasau,ILB,NYG
KKKINCHENS_LA,K.Kinchens,FS,LA
CCBULLOCK_HOU,C.Bullock,SS,HOU
KKSUAMATAIA_KC,K.Suamataia,T,KC
TTSMITH_TB,T.Smith,SS,TB
TTJOHNSON_NYG,T.Johnson,TE,NYG
MMHARRISON_ARI,M.Harrison,WR,ARI
EECOOPER_GB,E.Cooper,ILB,GB
JJVERSE_LA,J.Verse,OLB,LA
JJMCMILLAN_TB,J.McMillan,WR,TB
KKMCKINSTRY_NO,K.McKinstry,CB,NO
TTNUBIN_NYG,T.Nubin,SS,NYG
EERAKESTRAW_DET,E.Rakestraw,CB,DET
JJBULLARD_GB,J.Bullard,SS,GB
RRDAVIS_BUF,R.Davis,RB,BUF
QQMITCHELL_PHI,Q.Mitchell,CB,PHI
AAMITCHELL_IND,A.Mitchell,WR,IND
BBTHOMAS_JAX,B.Thomas,WR,JAX
XXWORTHY_KC,X.Worthy,WR,KC
MMSAINRISTIL_WAS,M.Sainristil,CB,WAS
MMKNEELAND_DAL,M.Kneeland,DE,DAL
KKCOLEMAN_BUF,K.Coleman,WR,BUF
CCBRASWELL_TB,C.Braswell,OLB,TB
TTARNOLD_DET,T.Arnold,CB,DET
JJPOLK_NE,J.Polk,WR,NE
JJDANIELS_WAS,J.Daniels,QB,WAS
CCROBINSON_MIA,C.Robinson,OLB,MIA
LLMCCONKEY_LAC,L.McConkey,WR,LAC
CCWILLIAMS_CHI,C.Williams,QB,CHI
RRODUNZE_CHI,R.Odunze,WR,CHI
TTBENSON_ARI,T.Benson,RB,ARI
DDTURNER_MIN,D.Turner,OLB,MIN
MMLEWIS_CHI,M.Lewis,TE,CHI
TTWILLIAMS_SF,T.Williams,T,SF
LLJOSEPH_DAL,L.Joseph,NT,DAL
NNBELLORE_WAS,N.Bellore,ILB,WAS
RRMCLEOD_CLE,R.McLeod,FS,CLE
KKBEACHUM_ARI,K.Beachum,T,ARI
TTARMSTEAD_MIA,T.Armstead,T,MIA
RRWOODS_HOU,R.Woods,WR,HOU
CCLUCAS_WAS,C.Lucas,T,WAS
BBURBAN_BAL,B.Urban,DE,BAL
CCMANHERTZ_NYG,C.Manhertz,TE,NYG
JJWINSTON_CLE,J.Winston,QB,CLE
NNHEWITT_HOU,N.Hewitt,ILB,HOU
TTBROWN_CIN,T.Brown,T,CIN
CCCONLEY_SF,C.Conley,WR,SF
JJAREED_SEA,Ja.Reed,NT,SEA
DDREADER_DET,D.Reader,NT,DET
EEROBERTS_PIT,E.Roberts,ILB,PIT
RRCHOSEN_MIA,R.Chosen,WR,MIA
EEMURRAY_HOU,E.Murray,FS,HOU
TTPATRICK_DET,T.Patrick,WR,DET
PPRICARD_BAL,P.Ricard,FB,BAL
RRMCMILLAN_NE,R.McMillan,ILB,NE
MMWILLIAMS_NYJ,M.Williams,WR,NYJ
GGBOLLES_DEN,G.Bolles,T,DEN
TTMCKINLEY_NYJ,T.McKinley,DE,NYJ
JJLEDBETTER_JAX,J.Ledbetter,DT,JAX
NNBROWN_WAS,N.Brown,WR,WAS
MMDAVIS_WAS,M.Davis,CB,WAS
MMTRUBISKY_BUF,M.Trubisky,QB,BUF
JJADAMS_TEN,J.Adams,SS,TEN
MMMAYE_MIA,M.Maye,FS,MIA
EEPOCIC_CLE,E.Pocic,C,CLE
DDFOREMAN_CLE,D.Foreman,RB,CLE
DDWISE_NE,D.Wise,DE,NE
QQNELSON_IND,Q.Nelson,G,IND
WWHERNANDEZ_ARI,W.Hernandez,G,ARI
IIOLIVER_NYJ,I.Oliver,CB,NYJ
BBNICHOLS_ARI,B.Nichols,DT,ARI
WWTELLER_CLE,W.Teller,G,CLE
DDGARDECK_ARI,D.Gardeck,OLB,ARI
